Year_Country,"Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary to tertiary, both sexes (%)","Gross enrolment ratio, primary and secondary, both sexes (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, tertiary, both sexes (%)","Net enrolment rate, primary, both sexes (%)","Net enrolment rate, secondary, both sexes (%)","Net enrolment rate, lower secondary, both sexes (%)","Adjusted net intake rate to Grade 1 of primary education, both sexes (%)","Adjusted net enrolment rate, lower secondary, both sexes (%)","Adjusted net enrolment rate, primary, both sexes (%)","Total net enrolment rate, primary, both sexes (%)","Total net enrolment rate, lower secondary, both sexes (%)","Net enrolment rate, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of lower secondary education, both sexes (%)","Net enrolment rate for compulsory education age group, both sexes (%)","Total net enrolment rate, upper secondary, both sexes (%)","Cumulative drop-out rate to the last grade of lower secondary general education, both sexes (%)","Gross graduation ratio from primary education, both sexes (%)","Gross graduation ratio from lower secondary education, both sexes (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Rate of out-of-school adolescents of lower secondary school age, both sexes (%)","Repetition rate in lower secondary general education (all grades), both sexes (%)","Rate of out-of-school children of primary school age, both sexes (%)","School life expectancy, primary, both sexes (years)","School life expectancy, secondary, both sexes (years)","School life expectancy, primary and secondary, both sexes (years)","Survival rate to the last grade of lower secondary general education, both sexes (%)","Effective transition rate from primary to lower secondary general education, both sexes (%)","Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes","Repetition rate in primary education (all grades), both sexes (%)","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","Rate of out-of-school youth of upper secondary school age, both sexes (%)","Gross graduation ratio from upper secondary education, both sexes (%)","Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)","Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)","Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)","Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",pisa_math,pisa_reading,pisa_science,"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Expenditure on tertiary education (% of government expenditure on education),"Government expenditure per student, tertiary (% of GDP per capita)",Expenditure on secondary education (% of government expenditure on education),"Government expenditure per student, secondary (% of GDP per capita)",Expenditure on primary education (% of government expenditure on education),"Government expenditure per student, primary (% of GDP per capita)","Current education expenditure, total (% of total expenditure in public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)",climate_index,resources_index,learning_index,ed_qual_index
2009_Latvia,0.9456274138484331,0.9591022307084378,0.987431696531863,0.9875182713099252,0.9608194589357659,0.9709944608079653,1.0179125654524441,1.0648452584603123,1.0658536544119563,,1.042623211475358,1.0776421454758516,1.0717562495145163,1.0884434180138567,1.0983529282159288,,,1.0889280817277107,1.0657950946830415,,,,1.0798719554404932,1.0983529282159288,,1.0719448142084063,1.0183544057727598,0.9850524153232104,0.9826032920064265,,1.0888466879451317,1.0595962455435735,1.0798436586268216,,1.0657950946830415,,1.061513229827247,1.0701849022224874,0.942704747148554,1.0591250698574723,1.0286274509803923,1.0409836065573772,1.0098039215686274,0.9983924760400464,0.9657368839202909,0.9730223326584435,0.9119259571639291,0.9897273804396103,1.006366776476869,0.9699713746459583,1.0297666800174397,1.0270748843782989,1.0860552548012978,1.0356793809148026,1.0239906997448998,,,0.9522337482393727,0.9812933628061402,0.9895580001301982,0.9246634366087079
2009_Lebanon,0.9562149253616505,0.9631490770647688,0.9541997277814187,0.9492699816713479,0.9333369596147485,0.9354931619336218,0.9755317751205339,0.9998421431543626,1.0020046275204548,1.0124567972921674,1.0727367254526552,1.01300318894286,0.9996805440109803,1.0008182118112834,0.9836300199294427,0.9816213475539013,,1.0037892314370565,1.0118457837769248,1.0283349244116642,0.9786966149376204,0.9151457210964233,1.0283445839152026,0.983630019929443,0.9994611828863708,0.9997899795122871,1.0221493888214983,0.9452328702279998,0.9497207582902816,1.0283349244116646,1.0725979999981374,,1.023280447780788,0.9975074000037443,1.011845783776925,,0.9657121974446545,0.9933085282062779,0.9993888964592088,1.0061821734833991,,,,0.9,0.9,1.039940185801486,0.9057246060322567,,,,,,,,,1.036700016148644,1.0839415468243074,0.908166763664601,0.9247542203209389,1.003568662545245,0.8428281210574315
2009_Lithuania,0.9443837779767578,0.9479870899347663,1.0119390468213376,0.9964802315373757,0.9740340893499896,0.9665301083288789,1.0464203636885887,1.0535894268937867,1.0915533715589116,,1.0820536435892714,1.0957009687938177,1.089822179897209,1.098491718904652,1.0960649793737105,,,1.0982582332905373,1.0889354758165637,,,,1.0952900409342452,1.0960649793737107,,1.0900305784931672,0.9359514478554322,1.0652843275688018,0.9933459782409433,,1.0928930733846265,1.0354288595718546,1.095239297776611,,1.0889354758165637,,1.0911401541315162,1.0937939710893625,0.9848097157224269,1.019992400493968,1.0247058823529414,1.0278688524590165,,0.9984926327017685,0.9635736897046774,1.0056568008359068,0.9209276932518107,1.0321743546805036,0.9886435353742902,0.9007242178340431,0.9658523040746126,1.0775386094187933,1.0683193652632221,1.084064356930258,1.080274009202976,,,0.9707177970935968,0.995083836168031,0.9803081480654999,0.9469243318458492
2009_Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0834737189313928,,,,,,,,,1.0341176470588236,1.0311475409836066,0.996732026143791,,,,,,,,,,,1.0144672959250072,1.0093593175031152,,,0.9152022365151223,0.9852468905756228,0.9834707392884463,0.8867957207828782
2009_Malaysia,0.9329716107219672,0.9451280100221889,0.9451276105387111,0.9419840470525762,0.9269383950604213,0.9424278653265178,0.952330257054159,1.060738668762618,1.0143918862472812,,1.0778363044327393,1.0708296477397439,1.0557533577130305,1.0522510062685582,1.0268799054210969,,,1.0667631150421342,0.9813938170520891,1.0667195231323765,0.9859008055318598,0.9821301719844762,,1.0268799054210969,,1.055924353436927,1.0114732045659545,0.943497231511342,0.9402373662793804,1.0667195231323765,1.0585093215137578,0.9870660315719101,,,0.9813938170520891,,0.98284406932403,0.9860117694963776,1.065235649528654,0.9409590181832987,,,,1.008734620680415,1.0132732422437438,1.088973122333618,1.0265289907938084,0.9635870599301445,0.970494505276425,0.9676388397145281,0.9461719828987789,1.0109738214892543,0.9920887459166796,1.0567724284077866,1.0508384283528225,,,0.9142103428851984,1.0004586448738757,0.9627244252582431,0.8805362952369613
2009_Malta,0.9231315246240992,0.9233882405542535,,,,0.9637499290836989,0.9512467788038496,,,,,1.0701846147124934,,,,,,,,1.0213357232711853,,,1.0889700815883927,,1.0961795728773636,,0.9954900314142641,,,1.0213357232711853,,,,1.0955959837168716,,,,,0.9466440568382526,1.05599703421875,,,,0.9879855379048637,0.9597925378283854,1.0146668135408214,0.9917677513115868,1.0144766662506997,,0.9417344640050587,0.9733151229958255,1.0677794650423929,1.086916771430114,1.0506505902144323,1.0850260334071298,,,0.9162069306799477,1.0200144687138877,0.9627244252582431,0.8997086487700018
2009_Mexico,0.972267067533416,0.9653574860946996,0.9480378934469775,0.9647184219982748,0.9219054981700423,0.9739045014631746,0.9339025378225168,1.0505076957964286,0.992036078560294,,1.0895187820962438,1.0458664990672073,1.0630520982992318,1.0624240184757507,1.0338535468752252,,,1.0538381752745196,0.9504680599083937,1.0589385129439113,,,1.071228467506692,1.0338535468752255,1.0928362888053162,1.063231107034523,1.0243662716556248,0.9597275465829009,0.9643622910378495,1.0589385129439115,1.0562924059722512,0.9522461906320575,1.0672331395973316,1.092569668201097,0.9504680599083938,,0.9707691099660484,0.9662489691665108,1.0035094579159813,1.0013742028846049,0.9792156862745098,0.9926229508196722,0.9078431372549021,0.9884390800597695,1.0150253400482858,1.004901450914375,0.9888693310304666,0.9545899368132349,0.9476650809755168,1.0064961886703272,0.9484625033260601,1.0765438124227336,1.0763334499578963,1.078829458600414,1.0844957942413824,1.0533505623047885,1.0662296028256377,0.9218623392214913,1.0184470020255705,0.9597709732683909,0.9010981923792741
2009_Montenegro,0.9509440277298227,1.0075283437456528,0.977084443341438,0.9960111723456295,0.9533777893108171,0.9738761002436398,0.975971044941379,,,,,,,,,,,,,,,,,,,,0.9609914932661503,1.0469235884249963,0.9954785794398999,,,,,,,,,,,,0.9666666666666668,0.978688524590164,,,,,,,,,,,,,,,,0.9106431697643779,0.9796936493211064,0.9449191311167746,0.8430108597721914
2009_Netherlands,,0.9797913254741808,1.0093311514484071,1.0352185363351452,0.9838633790014323,1.0041790911158661,0.9969886397587062,1.09833964100227,1.0590573346469783,,1.0989199402160121,1.04958943017382,,1.0999906301550642,1.0804175386491084,,,,1.0859700730912967,,,,,1.0804175386491084,,,1.0329612609250098,1.0287724783729435,1.0326462356138917,,,1.0465188373671288,,,1.0859700730912967,,,1.0831112456992908,,,1.0631372549019609,1.0606557377049182,1.04640522875817,0.9963857363287871,0.9534013579574746,,,,,,,1.0302212761462397,1.0684050177075353,1.017200963396308,1.0249294221096914,,,0.9433508050711195,1.0005768651000917,1.0221311296747035,0.9647844536778719
2009_New Zealand,,0.952155637509364,,1.0340447241353665,1.0223830869946713,0.965659525069845,,,,,,,,,,,,,,,,,,,,,1.0158564274828152,1.080874484983827,1.0666567066367,,,,,,,,,,,,1.0576470588235294,1.0713114754098363,1.0594771241830068,1.0166590718839605,0.9861365286218462,,,,,,,,,,,,,0.9162588017639438,0.9802880111595653,1.0289023723002804,0.9241575575671691
2009_North Macedonia,0.9200437862928834,0.9012601505837259,0.9338784684925735,0.9262581399858625,0.9382736430127246,0.9412502296647182,0.95849494205213,0.9374067885048514,,,1.0336611332677736,,1.0016854774438873,1.0053643022104914,,,,,,1.0856414917333024,,,1.0985304485961112,,1.0931747370235185,1.0017971140858228,0.9505921277720755,1.0043859493766674,0.9496194258114898,1.0856414917333028,,,1.0985247102910816,1.0946779880310271,,,,,0.9819001671544074,1.0227372038999285,,,,,,,,,,,,,,,,,,0.9119827586527065,0.9796936493211064,0.9627244252582431,0.8601593433824655
2009_Norway,0.9336277318745169,0.9450054849802909,1.0048407598853735,1.001463060155095,0.9938739251064496,0.9562053715259471,1.0181295075075663,1.0912508338672287,1.0864613403168915,,1.0838728432254316,1.095238733835118,1.0896624213210422,1.0902496865720885,1.0870357698565236,,,1.090268651368751,1.0773345349213215,1.0987052768341687,,,,1.0870357698565236,,1.0898706445240984,1.0499113557898663,1.0124384757936362,1.0305884068138154,1.0987052768341687,1.0993595039205588,1.0644362944268286,,,1.0773345349213217,,1.079932407107708,1.0790580392673013,0.9505691907043213,1.0513583253452163,1.0411764705882354,1.0565573770491805,1.0176470588235293,1.037678160378024,0.9885934393301605,1.0599017564373523,0.9979435523452591,0.971734355270909,0.9994235135467678,0.9602649932936889,0.9840070049413813,1.0283867137444904,1.0781960120008778,1.0136719684737832,1.0169726069248033,,,0.9754956244646037,1.01171002013689,1.0021667163609964,0.9890570707601817
2009_Peru,0.9530611773825748,0.9897602654509527,,0.9951295620932614,0.9436952614260814,0.9656308809565572,,1.0581430574911548,1.0329552376516873,,1.0578779684244064,1.0386599803846697,1.0863193569044514,1.0875020785219398,1.0962032396527523,,,1.0747645482169148,1.0361274915781964,1.0409057175260732,,0.966897714158218,1.0462073601613362,1.0962032396527523,1.0467196004932284,1.086523909883454,1.039327703648409,0.9461850564404594,0.9633302009760829,1.0409057175260732,1.0688587769942974,0.9568180640562739,1.0413419579668461,1.049114682897099,1.0361274915781964,,1.0637678175475824,1.0601749177903868,,,0.9368627450980392,0.9475409836065575,,0.9355732072559912,0.9794675257192053,0.9752598961128445,,0.9659528132132664,0.9303596203468139,1.0254337590857283,0.9214991426495671,0.989772626908829,1.0255633422122254,0.9838881913585277,0.9949896029997873,,,0.9424949616503425,0.9227182592736664,0.9256562201904727,0.8050036987949585
2009_Poland,0.9340113187791517,0.9316888627844977,0.9812584874418822,0.9706368320415699,0.9644526580138623,0.9507380066438382,1.0167019245907234,1.0361906082882548,1.0681838182894952,,1.0720262055947591,1.0724876602317286,1.0301091703991578,1.0307547344110852,1.040782457062605,,,1.0422746596784085,1.069762586315814,,,,1.0923243688803703,1.040782457062605,,1.030252012339163,1.002880548038941,0.9807683823943765,0.9672723519672504,,1.0910878188393582,1.0498213638023792,1.0927775536752158,,1.069762586315814,,1.0356914301836093,1.0570369681053435,,,1.0388235294117647,1.054098360655738,1.0281045751633988,0.9833063373259934,0.9487073113525045,1.0102726291949224,0.927179687494853,0.9779852425558637,0.9807165460295147,0.9829577856139999,1.0109714292126242,1.0564156976827008,1.0518349718032658,1.0695606821719137,1.057916143940119,,,0.9324136829667824,0.9906226275120942,1.0042537101327822,0.9275991173808054
2009_Portugal,0.956710879345328,0.9955848857571942,0.9987340414118657,1.0156998076777382,0.9638704615935746,0.983449809562623,0.9989078183709581,1.091689288411282,,,1.0776825244634953,,1.0922996610940774,1.0990560211151434,,,,,,,,,,,,1.0925107796229918,1.042661970078691,0.999231198991462,1.013364483687925,,,0.9446910231993257,,,,,,,1.0252746304281701,0.9818186999663205,1.0325490196078433,1.0450819672131149,1.0084967320261438,0.9980984558632552,0.9486927180383137,0.9971401384332984,0.9530829300129914,1.006047264612862,1.0358135778888635,0.9646304948420494,0.9864373295805455,1.0641240156293934,1.0808111881051359,1.037462642907582,1.0886739156893728,,,0.9214388268058546,1.0165701682249981,0.9918639385397386,0.9290861156370495
2009_Qatar,0.9812928850319678,0.976201251874901,0.9029100760945294,0.9841818241213959,0.9406843927368644,0.980303485334509,0.9066878909425284,1.0141968785294875,1.0434767756444014,1.0491061586261903,1.0482312303537542,1.0738294605452312,1.0642210515563924,1.0825371164632136,,0.996523506586855,,1.098746890768655,0.9939673415479746,,1.0502482822163404,1.0327812701442298,1.0963591329782765,,,1.0644013436412774,1.0296071661845665,0.9783838917270572,0.9849801304619579,,,0.9777716413930464,,1.0888168106451888,0.9939673415479747,,1.00521975450897,1.0033137312162088,0.9758165418261338,1.0272646342922775,0.9392156862745098,0.9491803278688525,,0.9426256911407405,0.9815591535219363,,,0.9000421770651768,0.9264100271849808,0.9219668865452156,0.9224640092166866,,,,,1.0628083786142442,1.0473661944421733,0.9231071007826072,0.9,0.960200988852891,0.7977315158897261
2009_Republic of Korea,0.9223839389133446,0.9554427312449529,1.0127413290109262,0.9797573000095223,0.9592292138992522,0.9581896399915543,1.072752880453153,1.0943283818682588,1.0825518600555561,1.0879835032783136,0.9661258667748267,1.0887195535867105,1.095023141139852,1.0949367205542724,1.0959154068900199,1.0806270411495755,,1.0984710964935451,1.0756914133758302,,,,,1.09591540689002,,1.0952372496745602,1.0163311405555038,0.9811464231834963,0.9775987378188112,,,1.025952484161598,,,1.0756914133758302,,1.08058651419994,1.0803670178526994,1.0313515078551587,0.9760859089613722,1.0788235294117647,1.086065573770492,1.0673202614379087,0.9750648854261241,,0.9893852635364461,0.9115110059420012,0.9826315429298317,,0.9902010400710917,,1.0023442556018147,1.030801743619012,1.0018106645237814,1.0001243784718774,,,0.9511934978390456,0.9532138781331108,1.0454382779260263,0.9478893134441988
2009_Republic of Moldova,0.9226845569162498,0.9241251507924904,0.933227522255097,0.9500219638000432,0.9532897106443495,0.9408150508073008,0.9567301362100773,0.9631381148325988,1.0317516832343534,1.0595422133277959,1.0121056575788687,1.0625229949241808,0.978100903565638,0.9889591553942593,1.0139167103813138,0.9887766672929921,,1.004286616582108,0.9852631736931367,1.0741207564738402,1.0251963813902287,0.9860517240826372,1.0994991857166294,1.0139167103813138,,0.9781866475954185,0.9255069826755,0.9940539078437024,0.9217290323325669,1.0741207564738402,1.0836741954681899,1.0232019795949059,,,0.9852631736931368,,0.9540036439718106,1.003815060760051,,,,,,1.1,1.0353657363942814,0.9946503323232627,0.992467025497924,0.9823247469644456,1.0447986540209457,0.9230915933441057,1.1,1.0632907372679155,1.082114316845331,1.060814515988982,1.062254260618288,,,0.9096631360177311,1.1,0.9627244252582431,0.9633304117814093
2009_Romania,0.9346039629512436,0.9396987127194063,0.9806967554802409,0.9709093638769165,0.9592902737082641,0.9565675261115122,1.0118314645709565,0.9802325581395347,,,1.0372508125498376,1.0722663172369096,1.0317471239480676,1.0439291322995712,1.0514460213756305,,,1.0375339747402945,,1.0722593473832815,,,1.0867093748624521,1.0514460213756307,1.0787137900824986,1.0318917641353584,0.932251329663152,1.0511161702600398,0.9778960952352083,1.072259347383282,1.0944603655214358,1.0125454805105192,1.0831228652241889,1.077877160977903,,,,,0.989841243852675,1.01524576876529,0.9854901960784315,0.9918032786885247,,0.9587221541793766,0.9482249985680679,1.0485698076897898,0.9334504362001186,0.9738384383248061,0.9480428853193225,0.9255306898599892,0.9660615876135245,1.0210048080832075,1.0136159200240635,1.0484824297903177,1.0641878314415063,,,0.9290311798821774,0.9445072488596928,0.9552676160364719,0.8382250598759164
2009_Russian Federation,0.9506037847027531,0.9452872701087391,0.9703556291467771,0.9476064323351621,0.9481770751746503,0.9356306744968673,1.0221153205602231,1.0338078946035854,,,1.0357599328480136,,1.0540628037140811,1.0864956779940615,,,,,,,,,1.0970490530704682,,,1.054231943442646,0.934093418556188,0.9872250228225221,0.9219830852708479,,,,,1.0965842872387117,,,,,1.019344846787332,0.9790738472129183,1.0176470588235293,1.0204918032786887,,,,,,,,,,,,,,,,0.9134195800102781,0.9796936493211064,0.9754345337616961,0.8728884294781154
2009_Singapore,,,,,,,,,,,,,,,,,,,,,,,1.097008719034224,,,,,,,,,1.011898421910011,,1.094363058848491,,,,,,,1.091372549019608,1.075409836065574,,0.9327827789008613,1.0022116100982317,1.080917069082297,0.9438373159542761,0.9354687346947539,0.9479442334745206,0.9400947052087973,0.9263897799818651,1.049680611693204,1.0830510247653078,1.037872034465393,1.0156356672359224,,,0.9177259430477226,0.952500501253929,1.020058767015552,0.8916684794531241
2009_Slovakia,0.9286817530290221,0.9592159558160919,0.9651160289694343,0.9655894673847996,0.9567642752150975,0.9471393101505127,0.9879826756122264,,1.05255672027109,,,1.0516379243363652,,,1.0541488989269303,,,,1.0665121589152418,1.0351755023114158,,,1.074366279465254,1.0541488989269303,1.0847688453655202,,0.9372826661690149,1.0566682820879831,0.9866098223217263,1.035175502311416,1.094429164970816,,1.0707264980725855,1.0818031671808015,1.0665121589152418,,,1.0595005316118844,0.9786713748535013,1.0257831747429924,1.0403921568627452,1.0352459016393443,1.0045751633986928,0.9580566915077117,0.9314204597389859,1.0037380285640656,0.9261438124555644,1.0138170629760983,0.956718800459575,0.9254345943778938,0.9691399286258786,1.067525944341599,1.0659346430341834,1.071236454071892,1.0726669062037488,,,0.9271327259960157,0.9666143976366561,0.9897914837742053,0.8870311750150148
2009_Slovenia,0.9410215497936838,0.9430471813155303,0.9986307896536258,0.9795404074840954,0.9660066366351507,0.9556834795987466,1.041440640624996,1.0747891389206292,1.07797946939434,,1.072310965537807,1.0938432913717155,1.0764358546686266,1.0839945892444738,1.096579499845289,,,1.0911801872773585,1.0716405905700357,1.0972579250148922,,,1.0953030054458952,1.0965794998452891,1.0944323462610868,1.0766295569241242,1.0101342104444653,1.0168133157944734,1.0049740967046736,1.0972579250148924,1.0946040743262313,1.0489200313924525,1.0929920874556935,1.094620992921374,1.071640590570036,,1.0673419412390144,1.073859090974526,0.9686450920395427,1.035241746948786,1.043529411764706,1.0401639344262297,1.0333333333333334,0.998264956927912,0.9594363309474461,1.0273085290338297,0.9401298512136474,,,,,1.0428885887413406,1.0552724282005206,,,,,0.9911559889540549,0.9838681432886501,1.0028756659793918,0.9779710565600106
2009_Spain,0.9486245211575508,0.9738367657133592,1.0119414510310312,1.0282885403873272,0.9922102829817496,0.9862610792081734,1.018769421448839,1.096706692293636,1.0790203401880298,,1.093332321333536,1.0863168553312694,1.0965611538336861,1.0976694160343121,1.0979079075637617,,,1.0979140876028086,1.0630839833596892,1.0276150713975087,,,1.0785579781764052,1.0979079075637617,0.9906893502475375,1.0967769508943932,1.02948469721004,1.015753577943542,1.0183927109902435,1.0276150713975087,1.0876622777892129,0.9781356118558323,1.074484419567734,0.9849105655204549,1.0630839833596892,,1.0824949656853995,1.0803759637393398,1.0060304006030218,0.9945052857278563,1.0294117647058825,1.0385245901639346,1.0019607843137255,0.9801728505563552,0.9448279317200411,1.0198089043514926,0.9516321294044834,0.9801017777903016,0.9965847507937206,0.9568446519507857,0.9860027660376862,1.0336648885006405,1.0309521822933065,1.0444690753980082,1.0526562054860569,1.0846014520275555,1.0927065147801658,0.9752399463354586,0.9728327131480983,1.051691797230601,0.9977876738220626
2009_Sweden,0.9539771053278666,0.9478024411017593,0.99063304392336,0.9833776779675978,0.9703309610178709,0.9522523624453642,1.0138407042327022,1.0932531059490236,1.0841945587908515,,1.0812884037423194,1.077003831542635,1.091884606845276,1.09521530847905,1.0382767667648904,,,1.0697333697751708,1.0960322013755954,1.0994726199020657,,,,1.0382767667648907,,1.0920952697018196,1.0136803676401978,0.9880722334836588,0.9818396897089795,1.0994726199020657,1.0977470408373298,1.0534479250524156,,,1.0960322013755956,,1.0750245952118886,1.076461675615981,0.9956402019034836,1.009743084881301,1.0380392156862746,1.0516393442622953,1.011111111111111,1.031543604851136,0.9678374210621823,1.0475679083511718,0.9853350967005389,0.9775805869431912,1.0112911099292548,0.9512516137139527,1.0166531204580347,1.0654126143642881,1.087296486048173,1.0564521683746826,1.059231072517199,,,0.9573749738474606,1.043935637706308,0.9969826065888447,0.9964221566524502
2009_Switzerland,0.9192846913720356,0.9576758175372955,0.9736426232771447,0.9790800712572398,0.9511925784459738,0.9748447605301815,0.9772882207909023,1.0319351884264734,1.0445356397203738,,1.0819586636082674,,,1.0892327284724512,1.063995618553938,,,1.0767039276797958,1.0369523439834416,1.081705417007003,,,1.0886259618347185,,1.0854839854657663,,1.0208364436564956,1.0104165693925427,1.0071860894468432,1.081705417007003,1.0991166984415557,1.0810252592973602,1.086576123927391,1.0850769329974643,,,,,0.9848692437198094,1.0175632726729906,1.0694117647058825,1.0549180327868855,1.0398692810457517,0.9846507038730345,0.9886200923391744,1.0320109529593944,0.9844687814025233,0.9940059255203951,0.9937655870198292,0.9687823351631729,0.9890895307204586,1.0510870291770154,1.0665931067170842,1.0517795293846472,1.0420953099072645,,,0.9387593813097563,1.0145204925378308,1.0198762659184928,0.9713205993190741
2009_Thailand,,0.9448409074866657,0.9539602116221565,0.9482814021523134,0.930702334727453,0.9518409871757304,0.9762580540353978,1.0787673736099461,1.0236359350198994,,1.0664461467107709,1.0853162080308936,1.0757875235402308,1.0738644671725504,1.0737023773744077,,,,0.9643044456481549,,,0.961719075070887,,1.0737023773744079,,1.0759805140174898,1.0108289788809057,0.9522079481948874,0.9475685257279123,,,,,,0.9643044456481549,,0.989269091933364,0.9881798616780839,,,0.9792156862745098,0.9893442622950821,,0.95421048860391,1.0107709764150243,1.0012918873807797,0.9321484352952427,0.9030567318930133,0.9180017014588628,1.051640202477425,0.9910998417929399,,,,,,,0.9151262253712408,0.928205819491606,0.9524182808377559,0.8090083629416567
2009_Trinidad and Tobago,0.944169174488281,0.9726318487594621,,,,0.9551230369630509,,1.0480750051187888,,,1.0419473116105378,,1.0792187854556086,1.0775662157703727,,,,,,1.0505129948832428,1.0287681298648326,,1.053792639838664,,1.0982092773711996,1.0794155429856218,1.0684900936207273,,,1.050512994883243,1.0459977144432473,1.0150735586832864,1.0394708262223868,1.0969469758270012,,,,,,,0.9752941176470589,0.9852459016393444,,,,,,,,,0.9516037985116534,,,,,,,0.9336515586854829,0.9684777413411549,0.9498178950404099,0.858845052033956
2009_Tunisia,0.9534226435212925,0.9686257067798252,0.9536221228654561,0.9740675984600318,0.9388586266642093,0.9866678394965022,0.9506734294295468,1.0741713616418873,,,1.0981910003618,,1.0829020402246652,1.0815398218409764,,,,,,0.9897788876738183,1.003394070274739,,1.0458774853649069,,0.9873218561307835,1.0831028414608608,1.025233274237193,1.0002880387443507,1.0013702980358532,0.9897788876738184,1.0913098549966054,,1.0429290496592714,0.9518178735831827,,,,,,,0.9415686274509805,0.9754098360655739,,1.023042991280804,1.0726763652754876,1.0419332618774977,1.0046700657322096,,,,,1.0312020909321422,1.0100225559850489,,,,,0.918912933033638,1.025225294934566,0.9357909863998719,0.8816019344859429
2009_Turkey,0.9234682090931736,0.9485427589741074,0.951170346012308,0.9448207830372738,0.9310588842562273,0.9547806955679004,0.9712473543356687,1.0490910572005396,1.0213871805981007,,0.9912232617553476,1.0701678308027052,1.042810099531061,1.0382874298911249,1.0784145390664768,,,1.0629471953182958,0.9886413096126584,,,,1.086103243928887,1.078414539066477,1.0862118460979766,1.0429668853410599,0.9747352337407856,0.9757929920769219,0.9419118060998688,,,0.9135654824567501,1.0837697127376449,1.077716659420938,0.9886413096126585,,0.9806613384269199,0.9994090059371897,0.9792140316591651,1.0252712443821024,0.999607843137255,1.0245901639344264,0.9575163398692811,,,,,,,,,,,,,1.0339899135681812,1.048554699728962,0.916770673644328,0.9796936493211064,0.9836034667502276,0.8834277882577829
2009_United Arab Emirates,,,,,,0.9399303276619377,,,,,,,,,,,,,,1.0680725768630825,,,1.0838596631627806,,1.0771187995100542,,,,,1.0680725768630828,1.078271564004437,,,1.0770595931714035,,,,,,,,,,,,,,,,,,,,1.0745486645269389,1.0801904476705988,,,0.9223180832193641,1.0169401542941032,0.9627244252582431,0.9029799557792074
2009_United Kingdom of Great Britain and Northern Ireland,,0.9645293935590848,0.9833159739052768,0.9917199601593348,0.9620188326081851,0.9721368074773802,0.9916128909623289,1.0783760339403226,1.0824691315434076,,1.0920055415988918,1.0939654240398125,1.0776476222455869,1.0770073243154075,1.0996669923546503,,,1.0942030836225332,1.072419837662825,,,,,1.0996669923546503,,1.0778426548549023,1.023562253118099,1.0214196816278296,1.019075189565353,,,1.0775415059025142,,,1.0724198376628251,,1.0702621404476762,1.0761018864509921,0.9820391529971536,1.0180892177073426,1.0364705882352943,1.0491803278688527,1.0359477124183007,0.9869607445922195,0.9621509624180279,0.9751959829719621,0.9278077264408189,1.0202676413718332,1.0005011680299436,0.9833059961372186,0.9919584818344267,1.0446063405159087,,1.0474694608377235,1.0308192100969589,,,0.9532157314944985,0.9715597300185448,1.004497471475735,0.9302711541430153
2009_United States of America,0.9543817550487442,0.9564577942983541,,0.9796686107409933,0.9556381689922042,0.961834538346591,,1.042234521993179,1.064256175636081,,0.9806757438648513,,1.050046698190239,1.0780907951171232,1.0986466019209307,,,1.0734296745269263,1.0729767545936182,,,,,,,,1.0180799197536623,0.979215323854406,0.9771659817341711,,,1.0788636791600372,,,,,,,0.9500551994017907,1.0527790381936863,1.0325490196078433,1.054098360655738,1.0202614379084969,,,,,,,,,,,,,,,0.9202488482586815,0.9796936493211064,0.9991907371759732,0.9008323518624308
2009_Uruguay,0.9607210856743675,0.9982244541185472,,0.9896964408218076,0.9323842883129235,0.9812878643167737,,1.0908656587606145,1.00371601865484,,0.9995676400864721,1.009380629487864,1.0932085479401117,1.0926587924777302,1.0414135745716426,,,1.031353775979164,1.0190188479218032,1.0442615736365948,,,1.0568560258970119,1.0414135745716429,0.9329071134445763,1.0934206643015378,1.0435239183851204,0.971768177917459,0.9893824637072387,1.0442615736365948,0.9256979842581581,0.9565195577253363,1.0483189364012842,0.946806380956145,1.0190188479218032,,1.0254701394725418,1.0188575691455344,0.9392589235109696,1.0629640047422892,0.9854901960784315,0.9934426229508198,,,,,,,,,,,,,,1.0889376724233495,1.0745305253697262,0.9220821341790527,0.9796936493211064,1.0107770987795217,0.9130935895255722
